,longest_idle_time,score,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,active_time,distance,others_time,step_count,create_time
160,20400000,0,-1,159.23001000000005,1200,jQfnryI8/B,2018-09-06 14:16:25.723,120000,1536105600000,2445132,2446332,2758.6218,0,3726,2018-09-05 04:00:59.400
161,26940000,0,-1,400.09003,13987,jQfnryI8/B,2018-08-05 16:48:52.024,1176139,1533340800000,4333416,5523542,5262.5386,1176139,6846,2018-08-04 04:24:02.049
162,33480000,0,-1,347.2499,74577,jQfnryI8/B,2016-06-25 14:40:11.370,180000,1466553600000,4988060,5062637,6395.446,0,7943,2016-06-25 14:40:11.370
163,24720000,0,-1,394.46994,37377,jQfnryI8/B,2016-11-24 03:45:34.763,420000,1479859200000,5439576,5476953,6957.4604,0,8988,2016-11-23 08:00:01.957
164,27480000,0,-1,771.1698,134799,jQfnryI8/B,2016-08-27 04:53:47.368,1380000,1472169600000,9065525,9200324,12237.611,0,16080,2016-08-26 07:00:01.598
165,29520000,0,-1,228.51,48083,jQfnryI8/B,2016-07-29 06:35:00.571,420000,1469664000000,2970094,3018177,3889.7502,0,4988,2016-07-28 07:00:01.109
166,28560000,0,-1,11.46,0,jQfnryI8/B,2016-06-25 14:40:10.103,40020,1465430400000,218776,218776,244.95998,0,328,2016-06-25 14:40:10.103
167,30720000,0,-1,165.85005,9141,jQfnryI8/B,2017-03-15 02:07:06.947,540000,1489449600000,2400990,2410131,3057.659,0,3928,2017-03-14 04:00:02.173
168,32400000,0,-1,230.00005,19788,jQfnryI8/B,2016-12-20 06:45:12.646,180000,1482105600000,3498403,3518191,4265.9209999999985,0,5379,2016-12-19 08:01:00.514
169,20400000,0,-1,463.97992,148017,jQfnryI8/B,2018-01-19 00:10:49.529,1800000,1516147200000,2521446,4469463,3242.8083,1800000,4255,2018-01-17 07:21:49.070
170,25140000,0,-1,441.40002,31916,jQfnryI8/B,2018-02-21 13:19:12.583,847942,1519084800000,6345207,6377123,7481.3203,0,10139,2018-02-20 06:39:10.118
171,37800000,0,-1,15.879998,6000,jQfnryI8/B,2017-09-07 23:55:00.294,23611,1504742400000,213440,219440,283.80002,0,335,2017-09-07 04:00:02.061
172,36600000,0,-1,530.37366,6000,jQfnryI8/B,2018-02-24 12:20:52.911,4614539,1519257600000,5613052,5619052,7377.6714,0,9704,2018-02-22 05:44:53.175
173,25980000,0,-1,375.06,10800,jQfnryI8/B,2017-05-30 23:24:03.019,660000,1496102400000,5292479,5303279,6621.82,0,8667,2017-05-30 04:00:00.864
174,28080000,0,-1,861.10736,74800,jQfnryI8/B,2018-09-10 00:56:56.819,4654737,1536364800000,12958873,13033673,13708.912,0,20576,2018-09-08 04:01:35.979
175,16080000,213,60,757.33215,29086,jQfnryI8/B,2018-12-15 18:27:28.300,2400000,1544745600000,5294133,7723219,6418.999,2400000,8674,2018-12-14 05:00:07.683
176,27960000,0,-1,56.309998,3309,jQfnryI8/B,2017-09-15 23:55:01.492,120000,1505433600000,856334,859643,1053.9601,0,1342,2017-09-15 04:01:12.742
177,30000000,133,60,367.1699,114747,jQfnryI8/B,2016-09-21 04:55:00.436,660000,1474329600000,4741812,4856559,6488.3174,0,8059,2016-09-20 07:00:29.837
178,36000000,0,-1,155.64005,18163,jQfnryI8/B,2016-11-23 05:50:57.189,480000,1479772800000,2195955,2214118,2795.3704,0,3544,2016-11-22 08:00:01.780
179,11400000,0,-1,440.0387,47869,jQfnryI8/B,2018-04-11 19:59:07.035,995082,1523318400000,6029560,6077429,7057.0396,0,9734,2018-04-10 04:00:22.134
180,29400000,146,60,422.61996,195190,jQfnryI8/B,2016-08-01 06:51:02.013,360000,1469923200000,5122315,5317505,6770.1704,0,8547,2016-07-31 07:00:54.804
181,23880000,0,-1,417.9122,6800,jQfnryI8/B,2018-06-11 11:03:01.443,960000,1528588800000,6545795,6552595,6919.701999999998,0,9863,2018-06-10 04:01:12.894
182,25680000,0,-1,135.24,65160,jQfnryI8/B,2017-08-06 02:40:59.592,180000,1501891200000,1762686,1827846,2386.23,0,2881,2017-08-05 04:00:09.375
184,13800000,0,-1,525.9319,29851,jQfnryI8/B,2018-08-31 19:26:54.879,1037332,1535500800000,7533989,7563840,9207.314,0,12135,2018-08-29 04:00:04.196
185,22440000,0,-1,803.9029,73811,jQfnryI8/B,2018-03-01 22:55:26.578,3639221,1519776000000,6691992,10405024,8104.6035,3639221,12350,2018-02-28 05:00:20.079
186,21960000,131,60,391.44992,283057,jQfnryI8/B,2016-06-29 04:12:34.921,840000,1467072000000,4555219,4838276,6860.63,0,8471,2016-06-28 07:15:00.207
187,24059999,0,-1,30.86,800,jQfnryI8/B,2017-03-22 13:30:36.718,47357,1489968000000,451559,452359,548.32007,0,679,2017-03-20 04:00:02.852
188,23220000,75,60,190.13995,61697,jQfnryI8/B,2018-09-23 16:59:33.948,120000,1537574400000,2649221,2710918,3239.663,0,4166,2018-09-22 04:00:26.309
189,36240000,0,-1,231.06001,21900,jQfnryI8/B,2017-03-05 03:05:23.638,240000,1488585600000,4287215,4309115,5293.13,0,6735,2017-03-04 05:00:03.589
190,12660000,175,60,456.88748,22203,jQfnryI8/B,2018-11-12 15:15:27.663,737520,1541548800000,6320531,6342734,8028.696999999999,0,10378,2018-11-07 06:28:01.385
191,13740000,0,-1,412.34988,76892,jQfnryI8/B,2017-04-26 01:35:01.498,600000,1493078400000,5602158,5679050,7535.9766,0,9550,2017-04-25 04:00:01.627
192,25140000,0,-1,238.23997000000003,22000,jQfnryI8/B,2017-04-05 00:55:00.103,1380000,1491264000000,3250425,3272425,4304.3394,0,5540,2017-04-04 04:00:01.821
193,18360000,151,60,393.78763,5492,jQfnryI8/B,2018-09-29 16:33:55.673,942762,1538092800000,5483050,5488542,6608.2017,0,8646,2018-09-28 04:00:01.319
194,14400000,0,-1,289.33,19613,jQfnryI8/B,2017-07-19 01:52:29.378,660000,1500336000000,4020639,4040252,5198.56,0,6734,2017-07-18 04:00:00.616
195,29580000,165,60,435.10007,75469,jQfnryI8/B,2016-07-07 04:55:00.022,540000,1467763200000,5920602,5996071,7666.4090000000015,0,9654,2016-07-06 07:01:42.525
196,20940000,125,60,538.7881,60651,jQfnryI8/B,2018-11-23 15:10:13.146,3000000,1542844800000,1490157,4550808,1929.3191,3000000,2702,2018-11-22 05:00:00.868
197,25380000,0,-1,267.39,11600,jQfnryI8/B,2017-05-08 22:53:27.211,360000,1494201600000,3730208,3741808,4705.35,0,6128,2017-05-08 04:00:01.917
198,22920000,0,-1,446.9261,0,jQfnryI8/B,2018-06-11 11:03:01.038,1911591,1528502400000,6537770,6537770,7024.735,0,9474,2018-06-09 04:00:00.775
199,17880000,250,60,770.3957,30295,jQfnryI8/B,2018-11-22 12:45:05.308,2100000,1542672000000,6945914,9076209,8339.504,2100000,11058,2018-11-20 05:00:00.470
200,22500000,0,-1,233.69868,3973,jQfnryI8/B,2018-03-27 12:47:35.412,2143165,1522022400000,3425577,3429550,3921.316,0,5719,2018-03-26 04:01:08.056
201,25680000,181,60,577.45294,6800,jQfnryI8/B,2018-10-01 11:23:21.998,1800000,1538179200000,4765198,6571998,5620.6177,1800000,7451,2018-09-29 04:06:13.204
202,47460000,85,60,213.06995,17802,jQfnryI8/B,2016-09-18 06:55:00.754,480000,1474070400000,3075627,3093429,3882.87,0,4851,2016-09-17 07:00:40.474
203,32640000,221,60,590.9701,66157,jQfnryI8/B,2016-09-29 04:04:37.253,480000,1475020800000,7975134,8041291,10206.979,0,13051,2016-09-28 07:00:24.174
204,32580000,0,-1,407.14996,1581,jQfnryI8/B,2017-04-14 02:23:04.921,1200000,1492041600000,6105028,6106609,7449.44,0,9881,2017-04-13 04:00:02.187
205,30660000,0,-1,192.04004,26000,jQfnryI8/B,2016-06-25 14:40:11.031,300000,1466294400000,2734250,2760250,3579.9204,0,4360,2016-06-25 14:40:11.031
206,12060000,91,60,240.47897000000003,27671,jQfnryI8/B,2018-12-29 01:00:46.209,180000,1545868800000,3307675,3335346,3616.5544,0,5079,2018-12-27 05:00:00.793
207,27420000,0,-1,327.95013,49195,jQfnryI8/B,2016-11-17 05:47:57.735,480000,1479254400000,4374589,4423784,5722.4688,0,7359,2016-11-16 08:00:02.369
208,24960000,0,-1,350.14005,83655,jQfnryI8/B,2017-01-24 04:23:22.995,420000,1485129600000,4459320,4542975,6153.069,0,7693,2017-01-23 08:00:07.482
209,30840000,0,-1,108.59,8439,jQfnryI8/B,2017-02-22 06:22:05.963,240000,1487635200000,1533865,1542304,2007.5698,0,2535,2017-02-21 08:00:01.401
210,19079999,0,-1,425.81998,26717,jQfnryI8/B,2017-05-16 11:58:26.806,660000,1494806400000,5978961,6005678,7818.4116,0,10119,2017-05-15 04:01:03.631
211,24840000,0,-1,571.9053299999998,109279,jQfnryI8/B,2018-02-01 17:47:38.226,958414,1517356800000,7887665,7996944,9484.616,0,12685,2018-01-31 05:00:00.498
212,21840000,261,60,746.17035,38770,jQfnryI8/B,2018-12-22 16:25:14.397,2893383,1545264000000,6543809,9436956,7798.2695,2854377,13080,2018-12-20 05:00:01.061
213,23160000,0,-1,405.2999,37987,jQfnryI8/B,2017-03-23 23:29:17.055,480000,1490227200000,5602653,5640640,7313.129,0,9317,2017-03-23 04:00:02.010
214,36360000,0,-1,202.55998,36669,jQfnryI8/B,2016-11-04 05:43:02.260,300000,1478131200000,2707632,2744301,3440.6099,0,4337,2016-11-03 07:15:01.164
215,29820000,0,-1,456.89993,24033,jQfnryI8/B,2016-12-02 03:28:23.444,1140000,1480550400000,6626112,6650145,8460.38,0,11006,2016-12-01 05:00:01.815
216,39360000,0,-1,73.58999,400,jQfnryI8/B,2017-08-23 23:15:01.924,180000,1503446400000,1141057,1141457,1378.5802,0,1757,2017-08-23 04:00:00.502
217,32100000,133,60,332.59995,43088,jQfnryI8/B,2016-09-19 02:12:19.224,900000,1474156800000,4804833,4847921,6103.86,0,7893,2016-09-18 07:01:01.912
218,14100000,0,-1,257.5298,10653,jQfnryI8/B,2018-09-15 16:04:34.961,707588,1536883200000,3703021,3713674,4550.7124,0,5912,2018-09-14 04:00:01.219
219,53100000,0,-1,8.01,0,jQfnryI8/B,2017-11-18 03:13:36.354,40020,1510876800000,126730,126730,149.90999,0,190,2017-11-17 05:00:28.113
220,13500000,0,-1,510.60956,17103,jQfnryI8/B,2018-05-24 19:39:57.954,867851,1527033600000,7157952,7175055,9070.921,0,11661,2018-05-23 04:00:01.716
221,23760000,0,-1,404.40002,17853,jQfnryI8/B,2017-05-25 00:35:00.396,660000,1495584000000,5650479,5668332,7191.4209999999985,0,9447,2017-05-24 04:00:30.746
222,19860000,160,60,426.88074000000006,35302,jQfnryI8/B,2018-10-31 12:39:06.181,1130335,1540857600000,5787992,5823294,6771.8726,0,9471,2018-10-30 04:00:01.433
223,32460000,0,-1,364.06995,39193,jQfnryI8/B,2016-06-25 14:40:09.727,1200000,1465171200000,6936414,6975607,8402.118,0,11468,2016-06-25 14:40:09.727
224,22680000,190,60,491.14996,36553,jQfnryI8/B,2016-07-30 06:38:49.527,600000,1469750400000,6844881,6881434,8792.37,0,11272,2016-07-29 07:00:53.877
225,31020000,0,-1,65.15,19600,jQfnryI8/B,2016-11-20 06:29:51.906,48424,1479513600000,911122,930722,1164.1901,0,1415,2016-11-19 08:00:01.720
226,12000000,201,60,471.7999,3704,jQfnryI8/B,2018-10-01 11:23:04.216,2179030,1538265600000,7277797,7281501,8100.6533,0,11648,2018-09-30 04:01:04.709
227,34560000,0,-1,504.0601,12400,jQfnryI8/B,2018-09-05 13:44:55.410,1261838,1535932800000,7347734,7360134,8873.426,0,11852,2018-09-03 04:00:06.348
228,24960000,0,-1,386.95996,18632,jQfnryI8/B,2018-07-23 15:05:12.979,480000,1532217600000,5838293,5856925,7057.6875,0,9093,2018-07-22 05:22:12.667
229,22620000,0,-1,517.2018,43582,jQfnryI8/B,2018-05-25 12:34:11.982,1800000,1527120000000,3654154,5497736,4479.0293,1800000,5971,2018-05-24 04:00:01.489
230,28740000,121,60,484.44998,80555,jQfnryI8/B,2018-11-04 13:17:40.632,2400000,1541203200000,1958213,4438768,2464.431,2400000,3160,2018-11-03 04:00:00.987
231,31380000,0,-1,401.81985,80912,jQfnryI8/B,2017-01-27 03:41:55.168,420000,1485388800000,5392813,5473725,7148.1387,0,9024,2017-01-26 08:01:40.592
232,27420000,115,60,375.4399,95445,jQfnryI8/B,2016-08-23 04:03:08.185,840000,1471824000000,4088358,4183803,5893.4090000000015,0,7488,2016-08-22 07:00:07.189
233,17700000,0,-1,576.3518,11600,jQfnryI8/B,2018-01-06 20:02:11.904,3154306,1515110400000,2720585,6786491,2906.15,4054306,6007,2018-01-05 05:00:01.316
234,25500000,0,-1,202.73102,5600,jQfnryI8/B,2018-02-28 18:20:01.930,120000,1519689600000,3236801,3242401,3463.002,0,4923,2018-02-27 05:01:21.321
235,25800000,0,-1,516.85004,20237,jQfnryI8/B,2018-07-01 11:40:17.593,1800000,1530316800000,3992840,5813077,4501.4785,1800000,6071,2018-06-30 04:00:01.152
236,21060000,0,-1,818.6645,1784118,jQfnryI8/B,2018-07-15 17:23:56.927,1766375,1531440000000,2923820,5907938,8373.065,1200000,8420,2018-07-13 04:00:00.630
237,32040000,0,-1,261.57004,5082,jQfnryI8/B,2017-09-13 02:08:26.459,1200000,1505174400000,3708786,3713868,4962.07,0,6291,2017-09-12 04:15:00.296
238,18720000,0,-1,748.7426,84429,jQfnryI8/B,2018-01-25 12:18:09.381,849958,1516752000000,10850478,10934907,12708.16,0,17349,2018-01-24 05:00:00.658
239,31020000,0,-1,127.79999,7600,jQfnryI8/B,2017-01-04 07:15:01.370,180000,1483401600000,1968227,1975827,2349.6794,0,3014,2017-01-03 08:01:31.451
240,18660000,0,-1,427.69882,12390,jQfnryI8/B,2018-04-30 11:44:26.584,1800000,1524960000000,2684919,4497309,3003.3796,1800000,4159,2018-04-29 04:00:01.013
241,23280000,0,-1,213.00897,4401,jQfnryI8/B,2018-06-06 11:29:17.662,240000,1528156800000,3264028,3268429,3834.3523,0,5023,2018-06-05 04:00:00.546
242,23580000,0,-1,62.31001,15944,jQfnryI8/B,2017-11-11 01:55:01.319,120000,1510272000000,895512,911456,1067.02,0,1387,2017-11-10 05:15:01.248
243,25440000,0,-1,331.08997,36330,jQfnryI8/B,2017-06-13 00:15:01.335,780000,1497225600000,4291151,4327481,5773.129,0,7389,2017-06-12 04:00:36.399
244,26340000,0,-1,627.24,26635,jQfnryI8/B,2017-10-09 23:41:01.410,1080000,1507507200000,9120437,9147072,11903.984,0,15122,2017-10-09 04:15:02.107
245,23700000,0,-1,447.18,234231,jQfnryI8/B,2018-09-10 00:56:56.366,360000,1536278400000,5564707,5798938,7545.1973,0,9477,2018-09-07 05:24:26.591
246,24060000,0,-1,406.44,45289,jQfnryI8/B,2017-07-15 00:15:01.493,660000,1499990400000,5384567,5429856,7487.9917,0,9431,2017-07-14 04:00:00.319
247,28860000,0,-1,135.71,30688,jQfnryI8/B,2017-11-04 21:49:18.481,180000,1509753600000,1884426,1915114,2435.9702,0,2974,2017-11-04 04:00:00.642
248,29160000,0,-1,268.74002,24485,jQfnryI8/B,2017-11-02 00:09:57.417,540000,1509494400000,3497821,3522306,4685.6196,0,6079,2017-11-01 04:00:01.562
249,22320000,0,-1,594.07983,95414,jQfnryI8/B,2018-02-08 10:29:35.997,1022536,1517961600000,8500468,8595882,10102.285,0,13513,2018-02-07 06:38:07.336
250,38280000,0,-1,750.78986,112770,jQfnryI8/B,2017-09-10 23:15:00.467,1080000,1505001600000,10218540,10331310,14095.673,0,17512,2017-09-10 04:00:31.293
251,12660000,121,60,368.3582,19813,jQfnryI8/B,2018-09-21 23:52:43.045,752508,1537401600000,3816112,4435925,4620.7363,600000,6602,2018-09-20 04:59:08.014
252,24900000,210,60,756.43787,3139,jQfnryI8/B,2018-11-07 18:00:18.242,3588182,1541376000000,1645374,7600479,1810.7422,5951966,3884,2018-11-05 05:01:15.142
253,31140000,0,-1,13.120001,800,jQfnryI8/B,2017-08-28 22:33:10.064,46023,1503878400000,198766,199566,232.06001,0,300,2017-08-28 04:00:00.424
254,36060000,0,-1,309.3800700000001,27880,jQfnryI8/B,2016-11-08 05:35:00.713,480000,1478476800000,4254921,4282801,5434.97,0,7003,2016-11-07 08:00:01.920
255,24960000,0,-1,320.4600200000001,18119,jQfnryI8/B,2017-06-10 01:23:45.431,660000,1496966400000,4342203,4360322,5577.1113,0,7265,2017-06-09 04:00:28.345
256,25980000,0,-1,272.86,11439,jQfnryI8/B,2017-08-11 23:29:28.030,660000,1502409600000,3661801,3673240,4724.9297,0,6158,2017-08-11 04:00:00.499
257,26340000,0,-1,306.4699,25098,jQfnryI8/B,2017-09-15 02:29:33.524,540000,1505347200000,4318413,4343511,5869.821999999999,0,7327,2017-09-14 04:00:03.673
258,22140000,0,-1,496.94986,55033,jQfnryI8/B,2017-05-11 02:25:33.687,660000,1494374400000,6659951,6714984,8843.28,0,11451,2017-05-10 04:00:01.963
259,28320000,0,-1,66.27999,11200,jQfnryI8/B,2017-10-13 01:55:00.316,120000,1507766400000,968454,979654,1217.8501,0,1486,2017-10-12 04:00:50.789
260,28500000,0,-1,200.9,11505,jQfnryI8/B,2017-01-23 03:22:15.512,660000,1485043200000,2942323,2953828,3664.9404,0,4786,2017-01-22 08:00:03.363
261,18060000,150,60,420.1312,8560,jQfnryI8/B,2018-12-04 14:35:04.660,1940163,1543795200000,3539342,5488065,4020.8945,1940163,5975,2018-12-03 05:18:19.158
262,22440000,131,60,396.8767,1341,jQfnryI8/B,2018-09-26 14:21:50.427,2950000,1537833600000,1952750,4807840,2278.3984,2853749,4309,2018-09-25 04:01:19.605
263,23100000,125,60,327.42,39157,jQfnryI8/B,2018-11-28 12:37:24.064,360000,1543190400000,4524103,4563260,5615.1704,0,7327,2018-11-26 05:00:00.642
264,42000000,0,-1,63.88,1600,jQfnryI8/B,2017-01-01 03:42:18.368,60000,1483142400000,1001167,1002767,1164.0499,0,1505,2016-12-31 08:15:00.721
265,26280000,0,-1,726.625,1757541,jQfnryI8/B,2018-07-21 15:52:40.912,1798715,1532044800000,4641877,6399418,9608.1,0,11025,2018-07-20 04:03:45.876
266,18900000,118,60,477.38004000000006,11200,jQfnryI8/B,2018-12-08 15:36:32.710,2640000,1544054400000,1624782,4275982,1819.1738,2640000,2468,2018-12-06 05:00:01.961
267,31560000,0,-1,111.88,17600,jQfnryI8/B,2016-12-27 06:26:48.734,60000,1482710400000,1611442,1629042,2045.7098,0,2473,2016-12-26 08:00:02.967
268,30240000,0,-1,360.77005,24245,jQfnryI8/B,2016-12-13 03:15:01.797,600000,1481500800000,4998757,5023002,6466.1606,0,8351,2016-12-12 08:00:01.579
269,25680000,0,-1,1030.1677,14000,jQfnryI8/B,2018-06-27 11:40:41.842,2460000,1529971200000,3904121,8718121,4915.5693,4800000,6498,2018-06-26 04:00:01.072
270,10980000,0,-1,279.64005,25388,jQfnryI8/B,2018-06-25 11:42:42.693,120000,1529798400000,4125623,4151011,4928.3384,0,6282,2018-06-24 04:00:00.647
271,31320000,0,-1,309.18002,52027,jQfnryI8/B,2016-11-03 05:15:01.766,420000,1478044800000,4178976,4231003,5439.911999999998,0,6918,2016-11-02 07:00:02.259
272,23040000,0,-1,475.15698,17377,jQfnryI8/B,2018-04-02 13:40:56.058,1118950,1522540800000,7447080,7464457,8347.499,0,11357,2018-04-01 04:09:34.291
273,13680000,0,-1,544.0965,190453,jQfnryI8/B,2018-03-28 15:28:10.521,838374,1522108800000,7225419,7415872,9233.527,0,12058,2018-03-27 04:01:07.159
274,52920000,0,-1,153.35002,9600,jQfnryI8/B,2016-11-06 04:35:02.362,240000,1478304000000,2260073,2269673,2792.4294,0,3537,2016-11-05 07:00:01.871
275,26760000,0,-1,427.14993,11800,jQfnryI8/B,2018-08-22 17:17:53.480,360000,1534723200000,6399046,6410846,7732.9634,0,10067,2018-08-20 05:16:40.732
276,24960000,0,-1,187.94,87982,jQfnryI8/B,2018-03-11 11:21:14.533,240000,1520553600000,2597428,2685410,3170.942,0,4206,2018-03-09 05:00:01.375
277,41460000,81,60,229.44,74825,jQfnryI8/B,2016-10-16 03:26:16.967,600000,1476489600000,2923678,2998503,3968.2007,0,5058,2016-10-15 07:00:01.495
278,24899999,0,-1,688.47974,87791,jQfnryI8/B,2017-05-21 10:28:20.935,840000,1495238400000,9670860,9758651,12482.478,0,16034,2017-05-20 04:00:01.020
279,13800000,235,60,714.85565,124595,jQfnryI8/B,2019-01-03 00:35:00.461,3732628,1546387200000,4636428,8493651,6047.9077,3732628,10767,2019-01-02 05:00:14.220
280,25020000,0,-1,490.11996,119604,jQfnryI8/B,2017-09-21 00:15:00.040,660000,1505865600000,6424156,6543760,8740.679,0,10994,2017-09-20 04:01:58.397
281,18720000,0,-1,353.23996,22500,jQfnryI8/B,2017-07-01 01:35:02.006,720000,1498780800000,4827704,4850204,6388.2007,0,8227,2017-06-30 04:02:57.758
282,49980000,0,-1,3.86,0,jQfnryI8/B,2017-07-18 00:17:14.099,25346,1500249600000,53360,53360,68.43,0,80,2017-07-17 04:00:00.422
283,23940000,0,-1,313.29996,31553,jQfnryI8/B,2017-10-26 00:15:02.130,600000,1508889600000,4067877,4099430,5458.7817,0,6971,2017-10-25 04:14:59.805
284,26880000,160,60,425.12,70251,jQfnryI8/B,2016-08-31 05:39:13.503,420000,1472515200000,5710966,5781217,7526.0493,0,9536,2016-08-30 07:00:19.956
285,22980000,0,-1,597.5313,77174,jQfnryI8/B,2018-01-21 13:07:48.054,2577253,1516406400000,8436038,8513212,9838.922,0,13646,2018-01-20 05:27:15.913
286,25980000,0,-1,324.06,20436,jQfnryI8/B,2017-09-27 00:35:00.823,660000,1506384000000,4389436,4409872,5798.69,0,7471,2017-09-26 04:00:33.625
287,23160000,205,60,543.17,121779,jQfnryI8/B,2016-07-01 05:55:01.529,780000,1467244800000,7314595,7436374,9712.608,0,12373,2016-06-30 07:00:01.446
288,33000000,0,-1,190.27995,17397,jQfnryI8/B,2017-10-03 23:27:44.524,420000,1506988800000,2850912,2868309,3641.29,0,4480,2017-10-03 04:15:01.139
289,28980000,0,-1,398.12985,26882,jQfnryI8/B,2016-12-03 04:49:34.237,780000,1480636800000,5749455,5776337,7428.491,0,9543,2016-12-02 05:00:01.432
290,23460000,0,-1,509.33102,53704,jQfnryI8/B,2018-05-15 22:50:20.372,300000,1526083200000,7764568,7818272,9116.9375,0,12028,2018-05-12 12:05:51.067
291,24840000,0,-1,290.56006,68433,jQfnryI8/B,2017-01-18 06:01:20.995,480000,1484611200000,3742801,3811234,5079.7393,0,6408,2017-01-17 08:00:02.937
292,31800000,205,60,539.3501,44922,jQfnryI8/B,2016-09-30 03:54:22.586,480000,1475107200000,7419271,7464193,9617.305,0,12370,2016-09-29 07:00:36.751
293,22260000,0,-1,829.8639,25284,jQfnryI8/B,2018-02-13 10:56:33.906,3737820,1518393600000,7135787,10898891,8409.5205,3737820,13512,2018-02-12 06:37:49.466
294,24240000,0,-1,755.1935,11800,jQfnryI8/B,2018-08-01 15:37:38.393,3402376,1532908800000,6680533,10094709,7817.5483,3402376,11573,2018-07-30 08:59:50.288
295,26520000,0,-1,607.22687,20608,jQfnryI8/B,2018-07-04 15:08:22.222,2428403,1530576000000,5690897,8139908,7209.349,2428403,9706,2018-07-03 04:00:00.710
296,13980000,0,-1,455.8509,22685,jQfnryI8/B,2018-09-14 16:11:04.457,1473004,1536710400000,6703160,6725845,7954.5317,0,10623,2018-09-12 04:00:34.212
297,32340000,113,60,309.63992,37336,jQfnryI8/B,2016-09-17 02:14:43.722,480000,1473984000000,4120642,4157978,5445.4995,0,6937,2016-09-16 07:00:03.074
298,24780000,0,-1,561.0932,84401,jQfnryI8/B,2018-06-16 11:55:39.297,1419889,1529020800000,8019113,8103514,9786.4375,0,13055,2018-06-15 04:00:00.941
299,22320000,113,60,307.68994,80515,jQfnryI8/B,2018-12-18 22:48:59.996,120000,1545004800000,4029228,4109743,4981.5415,0,6411,2018-12-17 05:00:00.979
300,13920000,100,60,246.64001,11141,jQfnryI8/B,2018-11-05 14:46:55.770,120000,1541289600000,3625468,3636609,4179.929,0,5566,2018-11-04 04:00:02.224
301,40500000,103,60,292.08997,67985,jQfnryI8/B,2016-08-30 05:09:09.717,540000,1472428800000,3664525,3732510,4924.809,0,6175,2016-08-29 07:00:18.512
302,30180000,105,60,276.3,34343,jQfnryI8/B,2016-07-14 04:49:47.786,660000,1468368000000,3801997,3836340,5009.1104,0,6356,2016-07-13 07:00:02.955
303,31860000,0,-1,203.93,54675,jQfnryI8/B,2016-12-23 05:44:38.883,120000,1482364800000,2576571,2631246,3356.7698,0,4137,2016-12-22 08:00:02.853
304,27300000,0,-1,195.39995,27200,jQfnryI8/B,2016-10-30 04:11:25.720,240000,1477699200000,2704415,2731615,3372.2305,0,4278,2016-10-29 07:00:01.830
305,30720000,0,-1,348.64,49347,jQfnryI8/B,2017-02-15 06:24:12.726,600000,1487030400000,4726151,4775498,6085.889,0,7817,2017-02-14 08:00:01.748
306,27120000,0,-1,471.40634000000006,18167,jQfnryI8/B,2018-06-02 22:25:27.101,852642,1527811200000,6715240,6733407,8345.492,0,10765,2018-06-01 04:34:23.095
307,26520000,0,-1,214.27998,16800,jQfnryI8/B,2017-03-11 03:12:49.841,240000,1489104000000,3169314,3186114,3887.41,0,4862,2017-03-10 05:00:58.849
308,17580000,36,60,91.49002,8712,jQfnryI8/B,2018-10-20 19:15:28.540,60000,1539820800000,1369676,1378388,1569.6509,0,2101,2018-10-18 04:00:00.780
309,23820000,170,60,447.8115,30469,jQfnryI8/B,2018-10-25 19:40:04.203,809182,1540339200000,6129830,6160299,7754.401,0,10052,2018-10-24 06:46:22.356
310,26940000,0,-1,431.23077,22854,jQfnryI8/B,2018-02-27 12:31:49.834,953565,1519603200000,6360026,6382880,7533.864,0,10050,2018-02-26 05:00:00.759
311,26700000,0,-1,520.23016,43058,jQfnryI8/B,2018-04-07 15:27:56.952,2100000,1522972800000,3203870,5346928,3976.4011,2100000,5346,2018-04-06 04:00:01.249
312,17760000,300,60,844.97833,35614,jQfnryI8/B,2018-10-14 17:26:36.665,4232919,1539302400000,6581052,10849585,7832.134,4232919,13473,2018-10-12 04:00:00.939
313,28740000,0,-1,597.61975,35056,jQfnryI8/B,2016-11-29 01:55:02.508,1320000,1480291200000,8632886,8667942,11238.977,0,14384,2016-11-28 08:00:01.740
314,29100000,151,60,453.36993,319220,jQfnryI8/B,2016-09-05 03:15:02.420,120000,1472947200000,5166763,5485983,7626.0596,0,8743,2016-09-04 07:15:00.241
315,24000000,0,-1,780.0361,16830,jQfnryI8/B,2018-09-14 16:11:05.046,4023805,1536796800000,6092430,10133065,7417.9927,4023805,11889,2018-09-13 04:01:39.378
316,23340000,0,-1,162.87,9239,jQfnryI8/B,2017-04-28 00:55:02.446,600000,1493251200000,2404239,2413478,3145.4805,0,3999,2017-04-27 04:00:02.297
317,13740000,60,60,149.14043999999996,5600,jQfnryI8/B,2018-11-07 18:00:18.501,789705,1541462400000,2199123,2204723,2557.838,0,3345,2018-11-06 07:19:21.597
318,23160000,0,-1,426.63998,23354,jQfnryI8/B,2017-12-03 01:25:01.772,1680000,1512172800000,6107895,6131249,7957.641,0,10248,2017-12-02 05:00:53.129
319,29520000,0,-1,695.11993,66748,jQfnryI8/B,2016-11-29 23:30:15.026,1200000,1480377600000,9802041,9868789,12960.947,0,16741,2016-11-29 05:00:48.384
320,32280000,0,-1,279.5,59195,jQfnryI8/B,2017-04-24 01:21:21.399,900000,1492905600000,3874466,3933661,5016.79,0,6392,2017-04-23 04:00:01.873
